src_ip,dst_ip,src_port,dst_port,flow_duration,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,flow_bytes_per_sec,flow_packets_per_sec,flow_iat_mean,flow_iat_std,syn_count,ack_count,packet_length_mean,packet_length_std,label,protocol_ICMP,protocol_TCP,protocol_UDP,fin_count_0,fin_count_1,rst_count_0,rst_count_1,psh_count_0,psh_count_1,psh_count_2,psh_count_3,psh_count_4,urg_count_0,urg_count_1
-0.051139271099971004,-1.5418939164971042,0.5072716873059271,0.16522844406472484,0.13548199305294853,-0.2708875149403994,-0.015404178919652333,-0.22193356299334965,0.25628274362940406,-0.1739030813857897,-0.18771171029841668,-0.13491749272002898,-0.20008897465967002,-0.2502686325131888,-0.26229645866766443,0.5099598470396974,1.118667595570221,0,-0.6422066478409215,1.3104927715740464,-0.7177405625652734,1.0242950394631678,-1.0242950394631678,-1.0429202616853412,1.0429202616853412,-0.5015620156764883,1.9051586888313605,-0.5078007830046403,-0.47959597592452885,-0.4858949918857763,-1.022247413814838,1.022247413814838
-0.29555747245173714,0.25225529257561347,-1.59173369128169,1.604500604907276,-0.46993539668534784,-0.2456439996845965,-0.35738884605479054,-0.19406820837258934,-0.24330907248706016,-0.17187854909117609,-0.18617347072209148,-0.26300853317536305,-0.23255994662575635,-0.2502686325131888,-0.2346658711669516,0.3402414143741994,0.7980680171631193,0,-0.6422066478409215,1.3104927715740464,-0.7177405625652734,-0.9762812094883316,0.9762812094883316,0.9588460755226073,-0.9588460755226073,-0.5015620156764883,-0.5248906591678238,1.9692762072618977,-0.47959597592452885,-0.4858949918857763,0.9782367619480544,-0.9782367619480544
-1.4128978214883823,1.173669130568385,-1.4074900099117005,1.604500604907276,0.22992600411975936,-0.23852403384321616,-0.2681754546282328,-0.23772148588854114,-0.34478243018988547,-0.17411448145923958,-0.18765521097707055,-0.16481989883588427,-0.20679796762207703,-0.2502686325131888,-0.2268726285385454,-0.600444543900674,-0.9789071146283459,0,-0.6422066478409215,1.3104927715740464,-0.7177405625652734,1.0242950394631678,-1.0242950394631678,0.9588460755226073,-0.9588460755226073,-0.5015620156764883,-0.5248906591678238,-0.5078007830046403,-0.47959597592452885,2.0580578452125287,-1.022247413814838,1.022247413814838
-0.3514244899035694,-1.041201113965183,0.1259031044357826,1.0287917405702556,-0.3057270340306487,-0.2708875149403994,-0.0005352803485593671,-0.24230234842368842,-0.0827592151131073,-0.17379239374614433,-0.18734690884715113,-0.22623206847632477,-0.19155852356151176,-0.25155198242249277,-0.26229645866766443,-0.2657638523785339,-0.3466945351097623,0,-0.6422066478409215,-0.7630717404102043,1.3932610920384716,1.0242950394631678,-1.0242950394631678,0.9588460755226073,-0.9588460755226073,-0.5015620156764883,-0.5248906591678238,-0.5078007830046403,-0.47959597592452885,2.0580578452125287,0.9782367619480544,-0.9782367619480544
1.282685770562524,-0.401426977396617,-0.11313855437318948,0.16522844406472484,0.11809934312242273,-0.26700389720873746,-0.2384376574860468,-0.23931330007123322,-0.24709687955258802,-0.17408212573584755,-0.1877322469370525,-0.1198540473539131,-0.023948839116497346,-0.2502686325131888,-0.2580455990521701,-0.2595205605601826,-0.3348927385996307,0,-0.6422066478409215,1.3104927715740464,-0.7177405625652734,-0.9762812094883316,0.9762812094883316,-1.0429202616853412,1.0429202616853412,-0.5015620156764883,1.9051586888313605,-0.5078007830046403,-0.47959597592452885,-0.4858949918857763,0.9782367619480544,-0.9782367619480544
1.3141109678791798,1.138898797059224,1.5142241166615662,-1.5618981489463368,-0.045669617845562,-0.24111311233099084,0.7726474453482749,-0.25578150462701105,-0.29387961944963387,-0.17414895969913374,-0.18726210525386683,-0.23320985819505183,-0.2002637335115868,-0.25155198242249277,-0.2297065349488749,-0.9167736430034636,-1.5764905119321502,0,-0.6422066478409215,1.3104927715740464,-0.7177405625652734,1.0242950394631678,-1.0242950394631678,-1.0429202616853412,1.0429202616853412,-0.5015620156764883,-0.5248906591678238,1.9692762072618977,-0.47959597592452885,-0.4858949918857763,-1.022247413814838,1.022247413814838
0.3154880309276782,1.5144183989581648,0.5047376767885174,1.0287917405702556,-0.10379543640655531,-0.28901106435482204,-0.44660223748134836,-0.261555292318346,-0.43665336471782,-0.17422233110646082,-0.18784265919826204,0.08000450516051748,-0.04658929077849065,-0.25091030746784077,-0.2821338035399711,-0.9123232625655681,-1.5679955369448182,0,-0.6422066478409215,1.3104927715740464,-0.7177405625652734,-0.9762812094883316,0.9762812094883316,-1.0429202616853412,1.0429202616853412,-0.5015620156764883,-0.5248906591678238,-0.5078007830046403,2.0850883873082457,-0.4858949918857763,-1.022247413814838,1.022247413814838
-0.6726598402516049,0.10621989183713645,-1.602978362952695,-0.9861892846093162,0.22246657938419487,-0.2663566275867938,-0.2086998603438609,-0.23561927336424304,-0.196725690856621,-0.17407769803679668,-0.18775074336796493,-0.10336342858947073,-0.026592191148164832,-0.25155198242249277,-0.2573371224495878,-0.15361310394471836,-0.1348290419316057,0,-0.6422066478409215,1.3104927715740464,-0.7177405625652734,-0.9762812094883316,0.9762812094883316,-1.0429202616853412,1.0429202616853412,-0.5015620156764883,1.9051586888313605,-0.5078007830046403,-0.47959597592452885,-0.4858949918857763,-1.022247413814838,1.022247413814838
-0.2257237006369468,-1.2637312484238146,-0.3627385903380349,-0.12262598810378542,-0.5736826382528536,1.4269007034178345,-0.5209467303368132,3.152880890863526,-0.4456743262817745,2.7212849927971705,1.2107774166239182,-0.2813175136738394,-0.25533036359452754,1.4597951216343719,1.9750726522874933,1.0976159378971984,1.55138892188284,2,-0.6422066478409215,-0.7630717404102043,1.3932610920384716,-0.9762812094883316,0.9762812094883316,0.9588460755226073,-0.9588460755226073,-0.5015620156764883,-0.5248906591678238,-0.5078007830046403,-0.47959597592452885,2.0580578452125287,0.9782367619480544,-0.9782367619480544
1.6597881383623918,1.3927222316761008,-1.2858047131902604,0.16522844406472484,-0.03504730095797271,-0.28901106435482204,-0.3871266431969765,-0.2515942924257124,-0.30507690875737853,-0.1741285417869359,-0.18783912578864725,0.0662382839496452,-0.04115038029915472,-0.25091030746784077,-0.2821338035399711,0.13082445470504447,0.4025404881355207,0,-0.6422066478409215,-0.7630717404102043,1.3932610920384716,-0.9762812094883316,0.9762812094883316,0.9588460755226073,-0.9588460755226073,-0.5015620156764883,-0.5248906591678238,1.9692762072618977,-0.47959597592452885,-0.4858949918857763,0.9782367619480544,-0.9782367619480544
